text,type,categorie,video
cuenta corriente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/301101.mp4
trabajo en equipo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20236.mp4
edad media,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/23429.mp4
Edad Moderna,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/23476.mp4
refugio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/2410.mp4
fontanero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/2446.mp4
Thomas Lydell,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/328472.mp4
chino,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299353.mp4
pastelero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/619007.mp4
africano,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299347.mp4
electricista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/21047.mp4
americano,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299349.mp4
libra ,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299183.mp4
médico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/672536.mp4
internacional,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26625.mp4
extranjero,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26637.mp4
trabajo social,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26676.mp4
consulta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27198.mp4
cooperación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27212.mp4
democracia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330669.mp4
prestación mínima,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27027.mp4
autonomía,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27002.mp4
estudio de caso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26979.mp4
subsidio de invalidez,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26959.mp4
salario medio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27005.mp4
demografía,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27274.mp4
discriminación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27329.mp4
prestación por discapacidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27306.mp4
privación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27284.mp4
vegano,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/672530.mp4
competencia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27107.mp4
cliente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475635.mp4
institución benéfica,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475904.mp4
compensación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27106.mp4
comunidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27095.mp4
capacidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475610.mp4
abuso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26864.mp4
trabajador social,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26851.mp4
vegetariano,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/672531.mp4
seguro obligatorio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27127.mp4
conflicto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27144.mp4
fundación de ayuda y caridad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26921.mp4
niño adoptado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26894.mp4
agencia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26910.mp4
asistente de ayuda y caridad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/26928.mp4
plaza,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/673961.mp4
constitución,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475671.mp4
letrero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/618979.mp4
árabe,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299350.mp4
programador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/21790.mp4
mando a distancia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/21844.mp4
proceso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/21782.mp4
afroamericano,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/299348.mp4
antigüedad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330547.mp4
propaganda,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/22353.mp4
director,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/672550.mp4
igualdad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27458.mp4
lujo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/28030.mp4
socialización,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27832.mp4
nivel de vida mínimo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27830.mp4
prestación por maternidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27782.mp4
salario mínimo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27844.mp4
protección de salud,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27590.mp4
subvención,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27551.mp4
paga extra,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/28104.mp4
inmigrante,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27676.mp4
gamberrismo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27654.mp4
servicio de ayuda a domicilio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27627.mp4
trabajo ilegal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27664.mp4
sin techo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27640.mp4
identificación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27662.mp4
oferta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/28153.mp4
no reembolsable,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27982.mp4
restricción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27969.mp4
reembolsable,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27974.mp4
mercado laboral,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27750.mp4
entrevista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27725.mp4
seguro de vida,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27762.mp4
agencia de empleo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/440760.mp4
integración,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/27712.mp4
seguro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/25433.mp4
camionero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/25563.mp4
piloto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/25781.mp4
carnet de conducir,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330509.mp4
arte histórico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475168.mp4
idealismo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/23248.mp4
galo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/401462.mp4
documentos de identidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/674009.mp4
falsificación,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/22786.mp4
entomólogo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153136.mp4
ganar dinero,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179343.mp4
elegir,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/235829.mp4
el más anciano ,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149039.mp4
escolta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153160.mp4
emperador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152960.mp4
imperio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175664.mp4
emperatriz,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/155507.mp4
editor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152531.mp4
músico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130839.mp4
asesinato,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132219.mp4
nickel,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154845.mp4
nominar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132125.mp4
norma,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132127.mp4
noble,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132124.mp4
armada,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132104.mp4
nación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132100.mp4
encargado de mudanzas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132206.mp4
vendedor de periódicos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132117.mp4
demócrata,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151935.mp4
degradar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151889.mp4
despedir,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152573.mp4
depreciar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151959.mp4
asignar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475173.mp4
divulgar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152661.mp4
Moneda de 10 centavos de dolar estadounidense,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/180047.mp4
impedir,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272197.mp4
indicaciones,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152626.mp4
torero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157190.mp4
masajista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154165.mp4
piedad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132148.mp4
meteorólogo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/236565.mp4
mecánico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156571.mp4
alcalde,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149015.mp4
lechero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/132165.mp4
decodificar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/230324.mp4
descodificador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/230366.mp4
evacuar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153403.mp4
porción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157614.mp4
exterminador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152970.mp4
defensa,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151866.mp4
repartidor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/217171.mp4
delincuente,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151926.mp4
excavar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/155499.mp4
experto,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/236510.mp4
caducar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175535.mp4
dominar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152674.mp4
adiestrador de perros,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153139.mp4
peluquero canino,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156718.mp4
criada,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151052.mp4
mago,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154128.mp4
cartero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/672535.mp4
operador de máquinas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154933.mp4
portero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/190927.mp4
rebaja de la calificación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330674.mp4
gerente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179360.mp4
vendedor de helados,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152271.mp4
tener que,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154883.mp4
delineante,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475722.mp4
manufactura,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151975.mp4
manuscrito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156566.mp4
marine,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154163.mp4
internar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175719.mp4
iniciado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175693.mp4
encargado del inventario,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153127.mp4
decorador de interiores,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153814.mp4
apicultor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55382.mp4
mendigar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55419.mp4
junta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/64765.mp4
guardaespaldas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55449.mp4
bomba,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55450.mp4
botones,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330448.mp4
hombre mañoso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154038.mp4
arrastrar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278307.mp4
hachuela,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55453.mp4
pistolera,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55485.mp4
Hebreo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55465.mp4
rehén,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246523.mp4
ama de casa,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55494.mp4
alquiler,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55744.mp4
hispánico,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/66505.mp4
moneda,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55186.mp4
asesino,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330558.mp4
tasar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/263133.mp4
arqueología,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55208.mp4
arquero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55209.mp4
arquitecto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55210.mp4
analista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55298.mp4
antiguo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55109.mp4
entrenador de animales,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/65628.mp4
astronauta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55296.mp4
astrónomo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55332.mp4
cajero automático,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/263134.mp4
arrestar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55216.mp4
ejército,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/433882.mp4
armadura,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/69757.mp4
antropología,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55115.mp4
subasta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55339.mp4
atraer,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56180.mp4
subastador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/66130.mp4
letrado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55338.mp4
